Line, Text, Length, Word, Foot, Half-line
540,"θε",short,5,3,hemi2,Hera
540,"ῶν",long,5,4,hemi2,Hera
540,"συμφ",long,6,4,hemi2,Hera
540,"ράσ",long,6,5,hemi2,Hera
540,"σα",short,6,5,hemi2,Hera
540,"το",short,6,5,hemi2,Hera
540,"βου",long,7,6,hemi2,Hera
540,"λάς;",long,7,6,hemi2,Hera
541,"αἰ",long,1,1,hemi1,Hera
541,"εί",long,1,1,hemi1,Hera
541,"τοι",long,2,2,hemi1,Hera
541,"φί",short,3,2,hemi1,Hera
541,"λον",short,3,2,hemi1,Hera
541,"ἐ",long,4,3,hemi1,Hera
541,"στὶν",short,4,3,hemi1,Hera
541,"ἐ",short,5,3,hemi2,Hera
541,"μεῦ",long,5,4,hemi2,Hera
541,"ἀ",short,6,4,hemi2,Hera
541,"πὸ",short,6,4,hemi2,Hera
541,"νόσ",long,7,5,hemi2,Hera
541,"φιν",short,7,5,hemi2,Hera
541,"ἐ",short,8,5,hemi2,Hera
541,"όν",long,8,6,hemi2,Hera
541,"τα",long,8,6,hemi2,Hera
542,"κρυπ",long,1,1,hemi1,Hera
542,"τά",short,1,1,hemi1,Hera
542,"δι",short,1,1,hemi1,Hera
542,"α",long,1,2,hemi1,Hera
542,"φρο",short,2,2,hemi1,Hera
542,"νέ",short,2,2,hemi1,Hera
542,"ον",long,2,3,hemi1,Hera
542,"τα",short,2,3,hemi1,Hera
542,"δι",short,3,3,hemi2,Hera
542,"κα",long,3,4,hemi2,Hera
542,"ζέ",short,3,4,hemi2,Hera
542,"μεν·",short,3,4,hemi2,Hera
542,"οὐ",long,4,5,hemi2,Hera
542,"δέ",short,4,5,hemi2,Hera
542,"τί",short,5,5,hemi2,Hera
542,"πώ",long,6,6,hemi2,Hera
542,"μοι",long,7,6,hemi2,Hera
543,"πρόφ",long,1,1,hemi1,Hera
543,"ρων",long,1,1,hemi1,Hera
543,"τέτ",long,2,2,hemi1,Hera
543,"λη",long,2,2,hemi1,Hera
543,"κας",long,2,3,hemi1,Hera
543,"εἰ",long,3,3,hemi2,Hera
543,"πεῖν",long,3,4,hemi2,Hera
543,"ἔ",short,4,4,hemi2,Hera
543,"πος",short,4,4,hemi2,Hera
543,"ὅτ",long,5,5,hemi2,Hera
543,"τι",short,5,5,hemi2,Hera
543,"νο",short,6,5,hemi2,Hera
543,"ή",long,6,6,hemi2,Hera
543,"σῃς.",long,6,6,hemi2,Hera
544,"τὴν",long,1,1,hemi1,
544,"δ’ἠ",long,2,1,hemi1,
544,"μεί",long,2,2,hemi1,
544,"βετ’",short,2,2,hemi1,
544,"ἔ",short,3,2,hemi1,
544,"πει",long,3,3,hemi1,
544,"τα",short,3,3,hemi1,
544,"πα",short,4,3,hemi2,
544,"τὴρ",long,4,4,hemi2,
544,"ἀν",long,5,4,hemi2,
544,"δρῶν",long,5,5,hemi2,
544,"τε",short,6,5,hemi2,
544,"θε",short,7,5,hemi2,
544,"ῶν",long,7,6,hemi2,
544,"τε·",long,8,6,hemi2,
545,"Ἥ",long,1,1,hemi1,Zeus
545,"ρη",long,1,1,hemi1,Zeus
545,"μὴ",long,2,2,hemi1,Zeus
545,"δὴ",long,3,2,hemi1,Zeus
545,"πάν",long,4,3,hemi1,Zeus
545,"τας",short,4,3,hemi1,Zeus
545,"ἐ",short,5,3,hemi2,Zeus
545,"μοὺς",long,5,4,hemi2,Zeus
545,"ἐ",short,6,4,hemi2,Zeus
545,"πι",short,6,4,hemi2,Zeus
545,"έλ",long,6,5,hemi2,Zeus
545,"πε",short,6,5,hemi2,Zeus
545,"ο",short,6,5,hemi2,Zeus
545,"μύ",long,7,6,hemi2,Zeus
545,"θους",long,7,6,hemi2,Zeus
546,"εἰ",long,1,1,hemi1,Zeus
546,"δή",long,1,1,hemi1,Zeus
546,"σειν·",long,1,2,hemi1,Zeus
546,"χα",short,2,2,hemi1,Zeus
546,"λε",short,2,2,hemi1,Zeus
546,"ποί",long,2,3,hemi1,Zeus
546,"τοι",short,3,3,hemi1,Zeus
546,"ἔ",short,4,3,hemi2,Zeus
546,"σοντ’",long,4,4,hemi2,Zeus
546,"ἀ",short,5,4,hemi2,Zeus
546,"λό",short,5,4,hemi2,Zeus
546,"χῳ",long,5,5,hemi2,Zeus
546,"περ",short,6,5,hemi2,Zeus
546,"ἐ",short,7,5,hemi2,Zeus
546,"ού",long,7,6,hemi2,Zeus
546,"σῃ·",long,7,6,hemi2,Zeus
547,"ἀλλ’",long,1,1,hemi1,Zeus
547,"ὃν",long,2,1,hemi1,Zeus
547,"μέν",long,3,2,hemi1,Zeus
547,"κ’ἐ",short,4,2,hemi1,Zeus
547,"πι",short,4,2,hemi1,Zeus
547,"ει",long,4,3,hemi1,Zeus
547,"κὲς",short,4,3,hemi1,Zeus
547,"ἀ",short,5,3,hemi2,Zeus
547,"κου",long,5,4,hemi2,Zeus
547,"έ",short,5,4,hemi2,Zeus
547,"μεν",short,5,4,hemi2,Zeus
547,"οὔ",long,6,5,hemi2,Zeus
547,"τις",short,7,5,hemi2,Zeus
547,"ἔ",short,8,5,hemi2,Zeus
547,"πει",long,8,6,hemi2,Zeus
547,"τα",long,8,6,hemi2,Zeus
548,"οὔ",long,1,1,hemi1,Zeus
548,"τε",short,1,1,hemi1,Zeus
548,"θε",short,2,1,hemi1,Zeus
548,"ῶν",long,2,2,hemi1,Zeus
548,"πρό",short,3,2,hemi1,Zeus
548,"τε",short,3,2,hemi1,Zeus
548,"ρος",long,3,3,hemi1,Zeus
548,"τὸν",long,4,3,hemi2,Zeus
548,"εἴ",long,5,4,hemi2,Zeus
548,"σε",short,5,4,hemi2,Zeus
548,"ται",short,5,4,hemi2,Zeus
548,"οὔτ’",long,6,5,hemi2,Zeus
548,"ἀν",long,7,5,hemi2,Zeus
548,"θρώ",long,7,6,hemi2,Zeus
548,"πων·",long,7,6,hemi2,Zeus
549,"ὃν",long,1,1,hemi1,Zeus
549,"δέ",short,2,1,hemi1,Zeus
549,"κ’ἐ",short,3,1,hemi1,Zeus
549,"γὼν",long,3,2,hemi1,Zeus
549,"ἀ",short,4,2,hemi1,Zeus
549,"πά",short,4,2,hemi1,Zeus
549,"νευ",long,4,3,hemi1,Zeus
549,"θε",short,4,3,hemi1,Zeus
549,"θε",short,5,3,hemi2,Zeus
549,"ῶν",long,5,4,hemi2,Zeus
549,"ἐ",short,6,4,hemi2,Zeus
549,"θέ",short,6,4,hemi2,Zeus
549,"λω",long,6,5,hemi2,Zeus
549,"μι",short,6,5,hemi2,Zeus
549,"νο",short,7,5,hemi2,Zeus
549,"ῆ",long,7,6,hemi2,Zeus
549,"σαι",long,7,6,hemi2,Zeus
550,"μή",long,1,1,hemi1,Zeus
550,"τι",short,2,1,hemi1,Zeus
550,"σὺ",short,3,1,hemi1,Zeus
550,"ταῦ",long,4,2,hemi1,Zeus
550,"τα",short,4,2,hemi1,Zeus
550,"ἕ",short,5,2,hemi1,Zeus
550,"κα",long,5,3,hemi1,Zeus
550,"στα",short,5,3,hemi1,Zeus
550,"δι",short,6,3,hemi2,Zeus
550,"εί",long,6,4,hemi2,Zeus
550,"ρε",short,6,4,hemi2,Zeus
550,"ο",short,6,4,hemi2,Zeus
550,"μη",long,7,5,hemi2,Zeus
550,"δὲ",short,7,5,hemi2,Zeus
550,"με",short,8,5,hemi2,Zeus
550,"τάλ",long,8,6,hemi2,Zeus
550,"λα.",long,8,6,hemi2,Zeus
551,"τὸν",long,1,1,hemi1,
551,"δ’ἠ",long,2,1,hemi1,
551,"μεί",long,2,2,hemi1,
551,"βετ’",short,2,2,hemi1,
551,"ἔ",short,3,2,hemi1,
551,"πει",long,3,3,hemi1,
551,"τα",short,3,3,hemi1,
551,"βο",short,4,3,hemi2,
551,"ῶ",long,4,4,hemi2,
551,"πις",long,4,4,hemi2,
551,"πότ",long,5,5,hemi2,
551,"νι",short,5,5,hemi2,
551,"α",short,5,5,hemi2,
551,"Ἥ",long,6,6,hemi2,
551,"ρη·",long,6,6,hemi2,
552,"αἰ",long,1,1,hemi1,Hera
552,"νό",short,1,1,hemi1,Hera
552,"τα",short,1,1,hemi1,Hera
552,"τε",long,1,2,hemi1,Hera
552,"Κρο",short,2,2,hemi1,Hera
552,"νί",short,2,2,hemi1,Hera
552,"δη",long,2,3,hemi1,Hera
552,"ποῖ",long,3,3,hemi2,Hera
552,"ον",long,3,4,hemi2,Hera
552,"τὸν",long,4,4,hemi2,Hera
552,"μῦ",long,5,5,hemi2,Hera
552,"θον",short,5,5,hemi2,Hera
552,"ἔ",short,6,5,hemi2,Hera
552,"ει",long,6,6,hemi2,Hera
552,"πες;",long,6,6,hemi2,Hera
553,"καὶ",long,1,1,hemi1,Hera
553,"λί",long,2,1,hemi1,Hera
553,"ην",long,2,2,hemi1,Hera
553,"σε",short,3,2,hemi1,Hera
553,"πά",short,4,2,hemi1,Hera
553,"ρος",long,4,3,hemi1,Hera
553,"γ’οὔτ’",long,5,3,hemi2,Hera
553,"εἴ",long,6,4,hemi2,Hera
553,"ρο",short,6,4,hemi2,Hera
553,"μαι",short,6,4,hemi2,Hera
553,"οὔ",long,7,5,hemi2,Hera
553,"τε",short,7,5,hemi2,Hera
553,"με",short,8,5,hemi2,Hera
553,"ταλ",long,8,6,hemi2,Hera
553,"λῶ,",long,8,6,hemi2,Hera
554,"ἀλ",long,1,1,hemi1,Hera
554,"λὰ",short,1,1,hemi1,Hera
554,"μάλ’",short,2,1,hemi1,Hera
554,"εὔ",long,3,2,hemi1,Hera
554,"κη",long,3,2,hemi1,Hera
554,"λος",long,3,3,hemi1,Hera
554,"τὰ",long,4,3,hemi2,Hera
554,"φρά",long,5,4,hemi2,Hera
554,"ζε",short,5,4,hemi2,Hera
554,"αι",short,5,4,hemi2,Hera
554,"ἅσσ’",long,6,5,hemi2,Hera
554,"ἐ",short,7,5,hemi2,Hera
554,"θέ",short,7,5,hemi2,Hera
554,"λῃσ",long,7,6,hemi2,Hera
554,"θα.",long,7,6,hemi2,Hera
555,"νῦν",long,1,1,hemi1,Hera
555,"δ’αἰ",long,2,1,hemi1,Hera
555,"νῶς",long,2,2,hemi1,Hera
555,"δεί",long,3,2,hemi1,Hera
555,"δοι",long,3,3,hemi1,Hera
555,"κα",short,3,3,hemi1,Hera
555,"κα",short,4,3,hemi2,Hera
555,"τὰ",long,4,4,hemi2,Hera
555,"φρέ",short,5,4,hemi2,Hera
555,"να",short,5,4,hemi2,Hera
555,"μή",long,6,5,hemi2,Hera
555,"σε",short,7,5,hemi2,Hera
555,"πα",short,8,5,hemi2,Hera
555,"ρεί",long,8,6,hemi2,Hera
555,"πῃ",long,8,6,hemi2,Hera
556,"ἀρ",long,1,1,hemi1,Hera
556,"γυ",short,1,1,hemi1,Hera
556,"ρό",short,1,1,hemi1,Hera
556,"πε",long,1,2,hemi1,Hera
556,"ζα",short,1,2,hemi1,Hera
556,"Θέ",short,2,2,hemi1,Hera
556,"τις",long,2,3,hemi1,Hera
556,"θυ",short,3,3,hemi2,Hera
556,"γά",short,3,3,hemi2,Hera
556,"τηρ",long,3,4,hemi2,Hera
556,"ἁ",short,4,4,hemi2,Hera
556,"λί",short,4,4,hemi2,Hera
556,"οι",long,4,5,hemi2,Hera
556,"ο",short,4,5,hemi2,Hera
556,"γέ",short,5,5,hemi2,Hera
556,"ρον",long,5,6,hemi2,Hera
556,"τος·",long,5,6,hemi2,Hera
557,"ἠ",long,1,1,hemi1,Hera
557,"ε",short,1,1,hemi1,Hera
557,"ρί",short,1,1,hemi1,Hera
557,"η",long,1,2,hemi1,Hera
557,"γὰρ",long,2,2,hemi1,Hera
557,"σοί",long,3,3,hemi1,Hera
557,"γε",short,4,3,hemi1,Hera
557,"πα",short,5,3,hemi2,Hera
557,"ρέ",long,5,4,hemi2,Hera
557,"ζε",short,5,4,hemi2,Hera
557,"το",short,5,4,hemi2,Hera
557,"καὶ",long,6,5,hemi2,Hera
557,"λά",short,7,5,hemi2,Hera
557,"βε",short,7,5,hemi2,Hera
557,"γού",long,8,6,hemi2,Hera
557,"νων·",long,8,6,hemi2,Hera
558,"τῇ",long,1,1,hemi1,Hera
558,"σ’ὀ",short,2,1,hemi1,Hera
558,"ΐ",short,2,1,hemi1,Hera
558,"ω",long,2,2,hemi1,Hera
558,"κα",short,3,2,hemi1,Hera
558,"τα",short,3,2,hemi1,Hera
558,"νεῦ",long,3,3,hemi1,Hera
558,"σαι",short,3,3,hemi1,Hera
558,"ἐ",short,4,3,hemi2,Hera
558,"τή",long,4,4,hemi2,Hera
558,"τυ",short,4,4,hemi2,Hera
558,"μον",short,4,4,hemi2,Hera
558,"ὡς",long,5,5,hemi2,Hera
558,"Ἀ",short,6,5,hemi2,Hera
558,"χι",short,6,5,hemi2,Hera
558,"λῆ",long,6,6,hemi2,Hera
558,"α",long,6,6,hemi2,Hera
559,"τι",long,1,1,hemi1,Hera
559,"μή",long,1,1,hemi1,Hera
559,"σῃς,",long,1,2,hemi1,Hera
559,"ὀ",short,2,2,hemi1,Hera
559,"λέ",short,2,2,hemi1,Hera
559,"σῃς",long,2,3,hemi1,Hera
559,"δὲ",short,3,3,hemi1,Hera
559,"πο",short,4,3,hemi2,Hera
559,"λέας",long,4,4,hemi2,Hera
559,"ἐ",short,5,4,hemi2,Hera
559,"πὶ",short,5,4,hemi2,Hera
559,"νηυ",long,6,5,hemi2,Hera
559,"σὶν",short,6,5,hemi2,Hera
559,"Ἀ",short,7,5,hemi2,Hera
559,"χαι",long,7,6,hemi2,Hera
559,"ῶν.",long,7,6,hemi2,Hera
560,"τὴν",long,1,1,hemi1,
560,"δ’ἀ",short,2,1,hemi1,
560,"πα",short,2,1,hemi1,
560,"μει",long,2,2,hemi1,
560,"βό",short,2,2,hemi1,
560,"με",short,2,2,hemi1,
560,"νος",long,2,3,hemi1,
560,"προ",short,3,3,hemi2,
560,"σέ",short,3,3,hemi2,
560,"φη",long,3,4,hemi2,
560,"νε",short,4,4,hemi2,
560,"φε",short,4,4,hemi2,
560,"λη",long,4,5,hemi2,
560,"γε",short,4,5,hemi2,
560,"ρέ",short,4,5,hemi2,
560,"τα",long,4,6,hemi2,
560,"Ζεύς·",long,5,6,hemi2,
561,"δαι",long,1,1,hemi1,Zeus
561,"μο",short,1,1,hemi1,Zeus
561,"νί",short,1,1,hemi1,Zeus
561,"η",long,1,2,hemi1,Zeus
561,"αἰ",long,2,2,hemi1,Zeus
561,"εὶ",long,2,3,hemi1,Zeus
561,"μὲν",short,3,3,hemi1,Zeus
561,"ὀ",short,4,3,hemi2,Zeus
561,"ΐ",long,4,4,hemi2,Zeus
561,"ε",short,4,4,hemi2,Zeus
561,"αι",short,4,4,hemi2,Zeus
561,"οὐ",long,5,5,hemi2,Zeus
561,"δέ",short,5,5,hemi2,Zeus
561,"σε",short,6,5,hemi2,Zeus
561,"λή",long,7,6,hemi2,Zeus
561,"θω·",long,7,6,hemi2,Zeus
562,"πρῆ",long,1,1,hemi1,Zeus
562,"ξαι",long,1,1,hemi1,Zeus
562,"δ’ἔμ",long,2,2,hemi1,Zeus
562,"πης",long,2,2,hemi1,Zeus
562,"οὔ",long,3,3,hemi1,Zeus
562,"τι",short,4,3,hemi1,Zeus
562,"δυ",short,5,3,hemi2,Zeus
562,"νή",long,5,4,hemi2,Zeus
562,"σε",short,5,4,hemi2,Zeus
562,"αι,",short,5,4,hemi2,Zeus
562,"ἀλλ’",long,6,5,hemi2,Zeus
562,"ἀ",short,7,5,hemi2,Zeus
562,"πὸ",short,7,5,hemi2,Zeus
562,"θυ",long,8,6,hemi2,Zeus
562,"μοῦ",long,8,6,hemi2,Zeus
563,"μᾶλ",long,1,1,hemi1,Zeus
563,"λον",short,1,1,hemi1,Zeus
563,"ἐ",short,2,1,hemi1,Zeus
563,"μοὶ",long,2,2,hemi1,Zeus
563,"ἔ",short,3,2,hemi1,Zeus
563,"σε",short,3,2,hemi1,Zeus
563,"αι·",long,3,3,hemi1,Zeus
563,"τὸ",short,4,3,hemi2,Zeus
563,"δέ",short,5,3,hemi2,Zeus
563,"τοι",long,6,4,hemi2,Zeus
563,"καὶ",long,7,4,hemi2,Zeus
563,"ῥί",long,8,5,hemi2,Zeus
563,"γι",short,8,5,hemi2,Zeus
563,"ον",short,8,5,hemi2,Zeus
563,"ἔ",long,9,6,hemi2,Zeus
563,"σται.",long,9,6,hemi2,Zeus
564,"εἰ",long,1,1,hemi1,Zeus
564,"δ’οὕ",long,2,1,hemi1,Zeus
564,"τω",long,2,2,hemi1,Zeus
564,"τοῦτ’",long,3,2,hemi1,Zeus
564,"ἐ",long,4,3,hemi1,Zeus
564,"στὶν",short,4,3,hemi1,Zeus
564,"ἐ",short,5,3,hemi2,Zeus
564,"μοὶ",long,5,4,hemi2,Zeus
564,"μέλ",long,6,4,hemi2,Zeus
564,"λει",long,6,5,hemi2,Zeus
564,"φί",short,7,5,hemi2,Zeus
564,"λον",short,7,5,hemi2,Zeus
564,"εἶ",long,8,6,hemi2,Zeus
564,"ναι·",long,8,6,hemi2,Zeus
565,"ἀλλ’",long,1,1,hemi1,Zeus
565,"ἀ",short,2,1,hemi1,Zeus
565,"κέ",short,2,1,hemi1,Zeus
565,"ου",long,2,2,hemi1,Zeus
565,"σα",short,2,2,hemi1,Zeus
565,"κά",short,3,2,hemi1,Zeus
565,"θη",long,3,3,hemi1,Zeus
565,"σο,",short,3,3,hemi1,Zeus
565,"ἐ",short,4,3,hemi2,Zeus
565,"μῷ",long,4,4,hemi2,Zeus
565,"δ’ἐ",short,5,4,hemi2,Zeus
565,"πι",short,5,4,hemi2,Zeus
565,"πεί",long,5,5,hemi2,Zeus
565,"θε",short,5,5,hemi2,Zeus
565,"ο",short,5,5,hemi2,Zeus
565,"μύ",long,6,6,hemi2,Zeus
565,"θῳ,",long,6,6,hemi2,Zeus
566,"μή",long,1,1,hemi1,Zeus
566,"νύ",short,2,1,hemi1,Zeus
566,"τοι",short,3,1,hemi1,Zeus
566,"οὐ",long,4,2,hemi1,Zeus
566,"χραίσ",long,5,2,hemi1,Zeus
566,"μω",long,5,3,hemi1,Zeus
566,"σιν",short,5,3,hemi1,Zeus
566,"ὅ",short,6,3,hemi2,Zeus
566,"σοι",long,6,4,hemi2,Zeus
566,"θε",short,7,4,hemi2,Zeus
566,"οί",short,7,4,hemi2,Zeus
566,"εἰσ’",long,8,5,hemi2,Zeus
566,"ἐν",short,9,5,hemi2,Zeus
566,"Ὀ",short,10,5,hemi2,Zeus
566,"λύμ",long,10,6,hemi2,Zeus
566,"πῳ",long,10,6,hemi2,Zeus
567,"ἆσ",long,1,1,hemi1,Zeus
567,"σον",short,1,1,hemi1,Zeus
567,"ἰ",short,2,1,hemi1,Zeus
567,"όνθ’,",long,2,2,hemi1,Zeus
567,"ὅ",short,3,2,hemi1,Zeus
567,"τε",short,3,2,hemi1,Zeus
567,"κέν",long,4,3,hemi1,Zeus
567,"τοι",short,5,3,hemi1,Zeus
567,"ἀ",short,6,3,hemi2,Zeus
567,"άπ",long,6,4,hemi2,Zeus
567,"τους",long,6,4,hemi2,Zeus
567,"χεῖ",long,7,5,hemi2,Zeus
567,"ρας",short,7,5,hemi2,Zeus
567,"ἐ",short,8,5,hemi2,Zeus
567,"φεί",long,8,6,hemi2,Zeus
567,"ω.",long,8,6,hemi2,Zeus
568,"ὣς",long,1,1,hemi1,
568,"ἔ",short,2,1,hemi1,
568,"φατ’",short,2,1,hemi1,
568,"ἔ",long,3,2,hemi1,
568,"δει",long,3,2,hemi1,
568,"σεν",long,3,3,hemi1,
568,"δὲ",short,4,3,hemi1,
568,"βο",short,5,3,hemi2,
568,"ῶ",long,5,4,hemi2,
568,"πις",long,5,4,hemi2,
568,"πότ",long,6,5,hemi2,
568,"νι",short,6,5,hemi2,
568,"α",short,6,5,hemi2,
568,"Ἥ",long,7,6,hemi2,
568,"ρη,",long,7,6,hemi2,
569,"καί",long,1,1,hemi1,
569,"ῥ’ἀ",short,2,1,hemi1,
569,"κέ",short,2,1,hemi1,
569,"ου",long,2,2,hemi1,
569,"σα",short,2,2,hemi1,
569,"κα",short,3,2,hemi1,
569,"θῆ",long,3,3,hemi1,
569,"στο",short,3,3,hemi1,
569,"ἐ",short,4,3,hemi2,
569,"πιγ",long,4,4,hemi2,
569,"νάμ",long,4,4,hemi2,
569,"ψα",long,4,5,hemi2,
569,"σα",short,4,5,hemi2,
569,"φί",short,5,5,hemi2,
569,"λον",long,5,6,hemi2,
569,"κῆρ·",long,6,6,hemi2,
570,"ὄχ",long,1,1,hemi1,
570,"θη",long,1,1,hemi1,
570,"σαν",long,1,2,hemi1,
570,"δ’ἀ",short,2,2,hemi1,
570,"νὰ",short,2,2,hemi1,
570,"δῶ",long,3,3,hemi1,
570,"μα",short,3,3,hemi1,
570,"Δι",short,4,3,hemi2,
570,"ὸς",long,4,4,hemi2,
570,"θε",short,5,4,hemi2,
570,"οὶ",short,5,4,hemi2,
570,"Οὐ",long,6,5,hemi2,
570,"ρα",short,6,5,hemi2,
570,"νί",short,6,5,hemi2,
570,"ω",long,6,6,hemi2,
570,"νες·",long,6,6,hemi2,
571,"τοῖ",long,1,1,hemi1,
571,"σιν",long,1,1,hemi1,
571,"δ’Ἥ",long,2,2,hemi1,
571,"φαι",long,2,2,hemi1,
571,"στος",long,2,3,hemi1,
571,"κλυ",short,3,3,hemi2,
571,"το",short,3,3,hemi2,
571,"τέχ",long,3,4,hemi2,
571,"νης",long,3,4,hemi2,
571,"ἦρχ’",long,4,5,hemi2,
571,"ἀ",short,5,5,hemi2,
571,"γο",short,5,5,hemi2,
571,"ρεύ",long,5,6,hemi2,
571,"ειν",long,5,6,hemi2,
572,"μη",long,1,1,hemi1,
572,"τρὶ",short,1,1,hemi1,
572,"φί",short,2,1,hemi1,
572,"λῃ",long,2,2,hemi1,
572,"ἐ",short,3,2,hemi1,
572,"πί",short,3,2,hemi1,
572,"η",long,3,3,hemi1,
572,"ρα",short,3,3,hemi1,
572,"φέ",short,4,3,hemi2,
572,"ρων",long,4,4,hemi2,
572,"λευ",long,5,4,hemi2,
572,"κω",long,5,5,hemi2,
572,"λέ",short,5,5,hemi2,
572,"νῳ",short,5,5,hemi2,
572,"Ἥ",long,6,6,hemi2,
572,"ρῃ·",long,6,6,hemi2,
573,"ἦ",long,1,1,hemi1,Hephaistos
573,"δὴ",long,2,1,hemi1,Hephaistos
573,"λοί",long,3,2,hemi1,Hephaistos
573,"γι",short,3,2,hemi1,Hephaistos
573,"α",short,3,2,hemi1,Hephaistos
573,"ἔρ",long,4,3,hemi1,Hephaistos
573,"γα",short,4,3,hemi1,Hephaistos
573,"τάδ’",short,5,3,hemi2,Hephaistos
573,"ἔσ",long,6,4,hemi2,Hephaistos
573,"σε",short,6,4,hemi2,Hephaistos
573,"ται",short,6,4,hemi2,Hephaistos
573,"οὐδ’",long,7,5,hemi2,Hephaistos
573,"ἔτ’",short,8,5,hemi2,Hephaistos
573,"ἀ",short,9,5,hemi2,Hephaistos
573,"νε",long,9,6,hemi2,Hephaistos
573,"κτά,",long,9,6,hemi2,Hephaistos
574,"εἰ",long,1,1,hemi1,Hephaistos
574,"δὴ",long,2,1,hemi1,Hephaistos
574,"σφὼ",long,3,2,hemi1,Hephaistos
574,"ἕ",short,4,2,hemi1,Hephaistos
574,"νε",short,4,2,hemi1,Hephaistos
574,"κα",long,4,3,hemi1,Hephaistos
574,"θνη",long,5,3,hemi2,Hephaistos
574,"τῶν",long,5,4,hemi2,Hephaistos
574,"ἐ",short,6,4,hemi2,Hephaistos
574,"ρι",short,6,4,hemi2,Hephaistos
574,"δαί",long,6,5,hemi2,Hephaistos
574,"νε",short,6,5,hemi2,Hephaistos
574,"τον",short,6,5,hemi2,Hephaistos
574,"ὧ",long,7,6,hemi2,Hephaistos
574,"δε,",long,7,6,hemi2,Hephaistos
575,"ἐν",long,1,1,hemi1,Hephaistos
575,"δὲ",short,2,1,hemi1,Hephaistos
575,"θε",short,3,1,hemi1,Hephaistos
575,"οῖ",long,3,2,hemi1,Hephaistos
575,"σι",short,3,2,hemi1,Hephaistos
575,"κο",short,4,2,hemi1,Hephaistos
575,"λῳ",long,4,3,hemi1,Hephaistos
575,"ὸν",short,4,3,hemi1,Hephaistos
575,"ἐ",short,5,3,hemi2,Hephaistos
575,"λαύ",long,5,4,hemi2,Hephaistos
575,"νε",short,5,4,hemi2,Hephaistos
575,"τον·",short,5,4,hemi2,Hephaistos
575,"οὐ",long,6,5,hemi2,Hephaistos
575,"δέ",short,6,5,hemi2,Hephaistos
575,"τι",short,7,5,hemi2,Hephaistos
575,"δαι",long,8,6,hemi2,Hephaistos
575,"τὸς",long,8,6,hemi2,Hephaistos
576,"ἐσ",long,1,1,hemi1,Hephaistos
576,"θλῆς",long,1,1,hemi1,Hephaistos
576,"ἔσ",long,2,2,hemi1,Hephaistos
576,"σε",short,2,2,hemi1,Hephaistos
576,"ται",short,2,2,hemi1,Hephaistos
576,"ἦ",long,3,3,hemi1,Hephaistos
576,"δος,",short,3,3,hemi1,Hephaistos
576,"ἐ",short,4,3,hemi2,Hephaistos
576,"πεὶ",long,4,4,hemi2,Hephaistos
576,"τὰ",short,5,4,hemi2,Hephaistos
576,"χε",short,6,4,hemi2,Hephaistos
576,"ρεί",long,6,5,hemi2,Hephaistos
576,"ο",short,6,5,hemi2,Hephaistos
576,"να",short,6,5,hemi2,Hephaistos
576,"νι",long,7,6,hemi2,Hephaistos
576,"κᾷ.",long,7,6,hemi2,Hephaistos
577,"μη",long,1,1,hemi1,Hephaistos
577,"τρὶ",short,1,1,hemi1,Hephaistos
577,"δ’ἐ",short,2,1,hemi1,Hephaistos
577,"γὼ",long,2,2,hemi1,Hephaistos
577,"πα",short,3,2,hemi1,Hephaistos
577,"ρά",short,3,2,hemi1,Hephaistos
577,"φη",long,3,3,hemi1,Hephaistos
577,"μι",short,3,3,hemi1,Hephaistos
577,"καὶ",short,4,3,hemi2,Hephaistos
577,"αὐ",long,5,4,hemi2,Hephaistos
577,"τῇ",long,5,4,hemi2,Hephaistos
577,"περ",long,6,5,hemi2,Hephaistos
577,"νο",short,7,5,hemi2,Hephaistos
577,"ε",short,7,5,hemi2,Hephaistos
577,"ού",long,7,6,hemi2,Hephaistos
577,"σῃ",long,7,6,hemi2,Hephaistos
578,"πα",long,1,1,hemi1,Hephaistos
578,"τρὶ",short,1,1,hemi1,Hephaistos
578,"φί",short,2,1,hemi1,Hephaistos
578,"λῳ",long,2,2,hemi1,Hephaistos
578,"ἐ",short,3,2,hemi1,Hephaistos
578,"πί",short,3,2,hemi1,Hephaistos
578,"η",long,3,3,hemi1,Hephaistos
578,"ρα",short,3,3,hemi1,Hephaistos
578,"φέ",short,4,3,hemi2,Hephaistos
578,"ρειν",long,4,4,hemi2,Hephaistos
578,"Δι",short,5,4,hemi2,Hephaistos
578,"ί,",short,5,4,hemi2,Hephaistos
578,"ὄφ",long,6,5,hemi2,Hephaistos
578,"ρα",short,6,5,hemi2,Hephaistos
578,"μὴ",short,7,5,hemi2,Hephaistos
578,"αὖ",long,8,6,hemi2,Hephaistos
578,"τε",long,8,6,hemi2,Hephaistos
579,"νει",long,1,1,hemi1,Hephaistos
579,"κεί",long,1,1,hemi1,Hephaistos
579,"ῃ",long,1,2,hemi1,Hephaistos
579,"σι",short,1,2,hemi1,Hephaistos
579,"πα",short,2,2,hemi1,Hephaistos
579,"τήρ,",long,2,3,hemi1,Hephaistos
579,"σὺν",long,3,3,hemi2,Hephaistos
579,"δ’ἡ",long,4,4,hemi2,Hephaistos
579,"μῖν",long,4,4,hemi2,Hephaistos
579,"δαῖ",long,5,5,hemi2,Hephaistos
579,"τα",short,5,5,hemi2,Hephaistos
579,"τα",short,6,5,hemi2,Hephaistos
